"DATE","TIME","YEAR","MONTH","DAY","SITE_DESCRIPTION","SITE","FLOW_cfs","STAGE_ft","TEMP_degC","COND_uScm","DO_ppm","PH_su","PSAT_pct","TP_ppb","PO4_ppb","NH4_ppb","NO23_ppb","NO2_ppb","TN_ppb","SIO2_ppb","TSS_ppm","TURBIDITY_NTU","TP_DUP","PO4_DUP","NH4_DUP","NO23_DUP","NO2_DUP","TN_DUP","SIO2_DUP","TSS_DUP","NOTES","TP_MDL","PO4_MDL","NH4_MDL","NO23_MDL","NO2_MDL","TN_MDL","TP_ppm","NH4_ppm","NO2_ppm","NO23_ppm","TN_ppm","SIO2_ppm","PO4_ppm","INDEX"
2019-11-13,"13.05","2019","11","13","Sprague R @ Godowa Rd","SR0060",183,1.09,8.43,90,10.76,7.27,107,49,38,11,19,0.5,79,32700,2.2,1.71,0.048,0.037,0.009,0.02,5e-04,0.063,32.9,2.3,NA,9,3,6,8,1,30,0.049,0.011,5e-04,0.019,0.079,32.7,0.038,"952"
2019-11-13,"1220","2019","11","13","Sycan R @ Drews Rd","SR0070",13.8,0.92,6.73,126,10.24,6.92,97.6,57,37,14,24,0.5,399,32100,5.1,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.057,0.014,5e-04,0.024,0.399,32.1,0.037,"953"
2019-11-12,"1140","2019","11","12","Sprague R @ Lone Pine","SR0080",201,1.11,6.14,99,10.77,6.92,101.2,40,28,11,4,0.5,92,30600,2,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.04,0.011,5e-04,0.004,0.092,30.6,0.028,"954"
2019-11-12,"1030","2019","11","12","Sprague R @ Power Plant","SR0090",231,1.56,5.89,97,10.92,6.82,101.6,41,28,10,4,0.5,99,30200,1,1.35,0.041,0.028,0.011,0.004,5e-04,0.091,29.7,1,NA,9,3,6,8,1,30,0.041,0.01,5e-04,0.004,0.099,30.2,0.028,"955"
2019-12-10,"1310","2019","12","10","NF Sprague @ 3411 Rd","SR0040",34.87,3.97,2.57,58,12.13,6.13,103.7,56,47,11,4,0.5,65,30300,1,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.056,0.011,5e-04,0.004,0.065,30.3,0.047,"956"
2019-12-10,"1130","2019","12","10","SF Sprague @ Picnic Area","SR0050",14.01,0.94,0.84,96,12.94,5.96,105.4,39,27,11,4,0.5,57,36800,2.6,1.57,0.04,0.027,0.012,0.004,5e-04,0.068,36.6,1,"TSS and Dup failed",9,3,6,8,1,30,0.039,0.011,5e-04,0.004,0.057,36.8,0.027,"957"
2019-12-12,"901","2019","12","12","Sprague R @ Lone Pine","SR0080",231,1.25,3.69,110,10.86,6.3,95.7,54,41,22,32,1,198,31400,4.9,3.87,0.052,0.04,0.021,0.036,0.001,0.203,31.6,5.3,NA,9,3,6,8,1,30,0.054,0.022,0.001,0.032,0.198,31.4,0.041,"958"
2019-12-12,"937","2019","12","12","Sprague R @ Power Plant","SR0090",283,1.64,3.84,110,11.33,6.5,100.2,50,40,16,33,1,157,31100,1,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.016,0.001,0.033,0.157,31.1,0.04,"959"
2019-12-11,"1150","2019","12","11","N. Fork Sprague R @ Ivory Pine","SR0140",73.285,1.34,3.19,69,11.78,6.29,102.4,45,41,12,4,0.5,35,31100,2.4,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.045,0.012,5e-04,0.004,0.035,31.1,0.041,"960"
2019-12-11,"1022","2019","12","11","SF Sprague @ Ivory Pine","SR0150",14.64,0,1.73,107,11.97,6.15,100,39,24,12,8,0.5,129,34900,3.8,4.87,0.036,0.025,0.012,0.014,5e-04,0.127,35.1,3.9,"2.a. TN and Dup changed from 161, 126",9,3,6,8,1,30,0.039,0.012,5e-04,0.008,0.129,34.9,0.024,"961"
2020-01-07,"1155","2020","1","7","NF Sprague @ 3411 Rd","SR0040",37.136,3.98,2.3,56,11.93,6.99,100.6,59,48,7,13,0.5,63,31200,1,0.837,0.055,0.047,0.007,0.013,5e-04,0.064,31.7,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.059,0.007,5e-04,0.013,0.063,31.2,0.048,"962"
2020-01-07,"1119","2020","1","7","SF Sprague @ Picnic Area","SR0050",16,0.94,0.27,94,12.66,6.92,101,36,33,8,9,0.5,57,37200,1,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.036,0.008,5e-04,0.009,0.057,37.2,0.033,"963"
2020-01-08,"1135","2020","1","8","Sprague R @ Lone Pine","SR0080",217,1.19,2.48,106,11.61,7.01,98.5,52,37,16,22,0.5,158,33600,4.8,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.052,0.016,5e-04,0.022,0.158,33.6,0.037,"964"
2020-01-08,"953","2020","1","8","Sprague R @ Power Plant","SR0090",270,1.61,1.75,105,11.96,7.02,99.4,46,36,16,15,0.5,122,33000,2.8,3,0.046,0.036,0.01,0.018,5e-04,0.127,32.8,3,NA,9,3,6,8,1,30,0.046,0.016,5e-04,0.015,0.122,33,0.036,"965"
2020-01-22,"1136","2020","1","22","Sprague R @ Godowa Rd","SR0060",199.264,1.06,5.93,92,10.6,7.11,98.4,55,43,16,47,0.5,135,34200,6.4,3.19,0.053,0.043,0.015,0.047,5e-04,0.135,35.9,6.4,NA,9,3,6,8,1,30,0.055,0.016,5e-04,0.047,0.135,34.2,0.043,"966"
2020-01-22,"1030","2020","1","22","Sycan R @ Drews Rd","SR0070",18.11,1,2.94,138,10.2,6.89,87.6,59,42,20,38,0.5,269,34500,4,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.059,0.02,5e-04,0.038,0.269,34.5,0.042,"967"
2020-01-23,"1113","2020","1","23","N. Fork Sprague R @ Ivory Pine","SR0140",66.818,1.3,4.18,70,11.53,7.01,102.3,49,42,12,10,0.5,70,34000,1,2.15,0.049,0.041,0.011,0.01,5e-04,0.081,33.9,1,NA,9,3,6,8,1,30,0.049,0.012,5e-04,0.01,0.07,34,0.042,"968"
2020-01-23,"1006","2020","1","23","SF Sprague @ Ivory Pine","SR0150",17.983,0.06,1.72,106,11.92,6.91,99,38,23,11,11,0.5,131,37200,6.5,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.038,0.011,5e-04,0.011,0.131,37.2,0.023,"969"
2020-01-30,"1150","2020","1","30","Sprague R @ Godowa Rd","SR0060",349,1.84,6.26,82,10.25,6.57,96.9,77,42,17,55,0.5,355,30600,11.3,20.4,0.074,0.043,0.015,0.054,5e-04,0.342,30.7,10.9,NA,9,3,6,8,1,30,0.077,0.017,5e-04,0.055,0.355,30.6,0.042,"970"
2020-01-30,"1220","2020","1","30","Sycan R @ Drews Rd","SR0070",125,2.3,1.76,55,11.83,5.5,99.4,39,17,14,13,0.5,294,19000,5.9,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.014,5e-04,0.013,0.294,19,0.017,"971"
2020-01-30,"1030","2020","1","30","Sprague R @ Power Plant","SR0090",772,2.58,3.77,87,10.67,6.16,94.7,138,70,37,69,2,716,24700,29.7,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.138,0.037,0.002,0.069,0.716,24.7,0.07,"972"
2020-02-04,"1015","2020","2","4","NF Sprague @ 3411 Rd","SR0040",37.6,3.95,0.91,59,12.53,6.13,102.6,54,47,11,15,0.5,67,32200,1,1.95,0.056,0.048,0.009,0.016,5e-04,0.065,32.2,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.054,0.011,5e-04,0.015,0.067,32.2,0.047,"973"
2020-02-06,"1020","2020","2","6","Sprague R @ Godowa Rd","SR0060",220.844,1.36,5.04,92,10.94,6.59,100.2,57,43,12,52,0.5,148,34800,6.1,7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.057,0.012,5e-04,0.052,0.148,34.8,0.043,"974"
2020-02-06,"1015","2020","2","6","Sycan R @ Drews Rd","SR0070",106,2.1,0.49,63,12.18,6.06,98.6,52,12,10,19,1,521,22200,4.6,13.1,0.051,0.013,0.012,0.017,0.001,0.502,21.2,4.1,NA,9,3,6,8,1,30,0.052,0.01,0.001,0.019,0.521,22.2,0.012,"975"
2020-02-03,"1115","2020","2","3","Sprague R @ Lone Pine","SR0080",457,2.18,2.21,94,11,6.85,93.3,73,38,17,38,0.5,386,28700,14,17.2,0.074,0.037,0.019,0.037,5e-04,0.394,29.8,12.9,NA,9,3,6,8,1,30,0.073,0.017,5e-04,0.038,0.386,28.7,0.038,"976"
2020-02-03,"1045","2020","2","3","Sprague R @ Power Plant","SR0090",498,2.1,2.69,96,11.36,7.12,97.6,80,45,20,46,1,403,28900,9.8,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.08,0.02,0.001,0.046,0.403,28.9,0.045,"977"
2020-02-05,"1055","2020","2","5","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.3,0.59,69,12.52,6.11,101.5,60,42,10,14,0.5,81,33200,3.1,4.13,0.054,0.042,0.011,0.015,5e-04,0.075,33.2,3.4,NA,9,3,6,8,1,30,0.06,0.01,5e-04,0.014,0.081,33.2,0.042,"978"
2020-02-18,"1055","2020","2","18","NF Sprague @ 3411 Rd","SR0040",41.1,3.98,0.92,59,12.22,6.11,100,56,50,10,16,0.5,52,31500,1,1.24,0.055,0.05,0.01,0.017,5e-04,0.045,31.2,1,NA,9,3,6,8,1,30,0.056,0.01,5e-04,0.016,0.052,31.5,0.05,"979"
2020-02-20,"936","2020","2","20","Sprague R @ Lone Pine","SR0080",253,1.35,2.53,102,11.4,6.65,97.8,51,37,12,19,0.5,164,30100,3.8,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.051,0.012,5e-04,0.019,0.164,30.1,0.037,"980"
2020-02-20,"915","2020","2","20","Sprague R @ Power Plant","SR0090",299,1.68,2.33,100,11.79,6.66,100.5,52,40,11,16,0.5,159,29900,3.5,4.22,0.052,0.039,0.01,0.014,5e-04,0.153,30.7,3.3,NA,9,3,6,8,1,30,0.052,0.011,5e-04,0.016,0.159,29.9,0.04,"981"
2020-02-19,"1050","2020","2","19","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.2,1.25,73,12.56,6.4,103.9,52,44,11,10,0.5,72,33300,4.2,3.22,0.05,0.043,0.01,0.01,5e-04,0.044,33.4,4.1,NA,9,3,6,8,1,30,0.052,0.011,5e-04,0.01,0.072,33.3,0.044,"982"
2020-03-02,"1147","2020","3","2","NF Sprague @ 3411 Rd","SR0040",45.3,4.01,2.67,58,11.69,6.74,100.1,51,47,9,14,0.5,43,29800,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.051,0.009,5e-04,0.014,0.043,29.8,0.047,"983"
2020-03-02,"1100","2020","3","2","SF Sprague @ Picnic Area","SR0050",16,0.89,1.31,91,12.45,6.68,102.8,31,27,11,11,0.5,59,35800,1,2.13,0.032,0.025,0.01,0.009,5e-04,0.072,35.8,1,NA,9,3,6,8,1,30,0.031,0.011,5e-04,0.011,0.059,35.8,0.027,"984"
2020-03-04,"1100","2020","3","4","Sprague R @ Godowa Rd","SR0060",NA,1.1,8.78,95,10.45,7.48,104.7,49,41,9,32,0.5,83,33000,5,2.91,0.048,0.04,0.011,0.032,5e-04,0.083,33.3,4.9,NA,9,3,6,8,1,30,0.049,0.009,5e-04,0.032,0.083,33,0.041,"985"
2020-03-04,"1200","2020","3","4","Sycan R @ Drews Rd","SR0070",NA,1.3,6.83,95,10.6,7.28,101.1,44,20,15,16,0.5,337,23900,6.1,9.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.044,0.015,5e-04,0.016,0.337,23.9,0.02,"986"
2020-03-05,"1040","2020","3","5","Sprague R @ Lone Pine","SR0080",NA,1.28,6.66,106,10.13,7.21,96.3,50,39,22,12,0.5,149,30000,5.9,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.022,5e-04,0.012,0.149,30,0.039,"987"
2020-03-05,"940","2020","3","5","Sprague R @ Power Plant","SR0090",NA,1.68,6.19,105,10.64,7.12,100,51,43,11,13,0.5,130,30100,3.2,3.51,0.051,0.041,0.011,0.017,5e-04,0.128,30.3,3.3,NA,9,3,6,8,1,30,0.051,0.011,5e-04,0.013,0.13,30.1,0.043,"988"
2020-03-03,"1113","2020","3","3","SF Sprague @ Ivory Pine","SR0150",NA,0.14,3.27,106,11.75,6.67,102.3,36,22,10,10,0.5,142,33200,8.1,7.71,0.034,0.021,0.011,0.012,5e-04,0.14,33.7,8.2,NA,9,3,6,8,1,30,0.036,0.01,5e-04,0.01,0.142,33.2,0.022,"989"
2020-03-16,"1038","2020","3","16","NF Sprague @ 3411 Rd","SR0040",54.3,4.08,1.53,54,12.02,NA,101.1,48,40,9,4,0.5,62,29600,2.2,2.35,0.048,0.039,0.008,0.004,5e-04,0.058,29.8,1,"TSS and Dup failed",9,3,6,8,1,30,0.048,0.009,5e-04,0.004,0.062,29.6,0.04,"990"
2020-03-18,"1000","2020","3","18","Sprague R @ Lone Pine","SR0080",286,1.49,5.12,101,10.34,7.49,81.2,49,35,13,4,0.5,176,31600,6.5,4.87,0.051,0.035,0.013,0.004,5e-04,0.197,31.1,6.4,NA,9,3,6,8,1,30,0.049,0.013,5e-04,0.004,0.176,31.6,0.035,"991"
2020-03-18,"900","2020","3","18","Sprague R @ Power Plant","SR0090",312,1.74,6.17,99,10.38,7.22,83.8,53,38,10,4,0.5,166,31000,3.9,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.053,0.01,5e-04,0.004,0.166,31,0.038,"992"
2020-03-17,"1100","2020","3","17","SF Sprague @ Ivory Pine","SR0150",37.187,0.4,2.7,92,11.13,7.36,81.9,38,17,8,4,0.5,211,32500,8.1,10.1,0.037,0.018,0.009,0.004,5e-04,0.207,32.2,8.1,NA,9,3,6,8,1,30,0.038,0.008,5e-04,0.004,0.211,32.5,0.017,"993"
2020-04-03,"945","2020","4","3","NF Sprague @ 3411 Rd","SR0040",55.6,4.09,1.87,55,11.89,7.52,85.7,47,40,13,10,0.5,81,30500,2,1.96,0.049,0.041,0.011,0.008,5e-04,0.077,29.3,1,NA,9,3,6,8,1,30,0.047,0.013,5e-04,0.01,0.081,30.5,0.04,"994"
2020-04-03,"1030","2020","4","3","SF Sprague @ Picnic Area","SR0050",37.6,1.19,2.32,75,12.06,7.79,87.5,37,18,12,8,0.5,179,35800,8.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.037,0.012,5e-04,0.008,0.179,35.8,0.018,"995"
2020-04-02,"1045","2020","4","2","Sprague R @ Godowa Rd","SR0060",276,1.53,7.18,88,10.78,8.01,89.2,54,33,12,21,0.5,188,33500,7.5,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.012,5e-04,0.021,0.188,33.5,0.033,"996"
2020-04-02,"1108","2020","4","2","Sycan R @ Drews Rd","SR0070",48.1,1.32,5.69,97,10.47,7.84,83.5,42,21,14,16,0.5,340,27200,3.5,4.76,0.045,0.02,0.017,0.02,5e-04,0.342,26.8,3.8,NA,9,3,6,8,1,30,0.042,0.014,5e-04,0.016,0.34,27.2,0.021,"997"
2020-04-02,"1150","2020","4","2","Sprague R @ Lone Pine","SR0080",333,1.69,6.78,101,10.36,7.89,84.9,54,35,17,8,0.5,204,31600,8.3,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.017,5e-04,0.008,0.204,31.6,0.035,"998"
2020-04-02,"845","2020","4","2","Sprague R @ Power Plant","SR0090",334,1.8,6.65,101,10.14,7.67,82.8,58,37,23,4,0.5,209,30200,4,6.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.058,0.023,5e-04,0.004,0.209,30.2,0.037,"999"
2020-04-03,"911","2020","4","3","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.32,2.82,69,11.79,7.48,90.2,47,40,12,4,0.5,89,32500,4,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.012,5e-04,0.004,0.089,32.5,0.04,"1000"
2020-04-03,"847","2020","4","3","SF Sprague @ Ivory Pine","SR0150",NA,0.78,2.92,90,11.47,7.74,85.1,49,17,14,8,0.5,308,31300,11,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.014,5e-04,0.008,0.308,31.3,0.017,"1001"
2020-04-16,"1130","2020","4","16","NF Sprague @ 3411 Rd","SR0040",162,4.67,3.06,41,11.56,8.32,86,54,24,20,101,0.5,317,24300,8.1,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.02,5e-04,0.101,0.317,24.3,0.024,"1002"
2020-04-16,"1225","2020","4","16","SF Sprague @ Picnic Area","SR0050",102,1.7,6,60,11.23,7.42,90.2,46,19,15,12,0.5,218,31200,11.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.046,0.015,5e-04,0.012,0.218,31.2,0.019,"1003"
2020-04-15,"1115","2020","4","15","Sprague R @ Godowa Rd","SR0060",308,1.66,10.2,76,10.43,7.31,93,46,31,13,15,0.5,145,32600,5.9,5.77,0.042,0.031,0.017,0.014,5e-04,0.149,31.4,6.1,NA,9,3,6,8,1,30,0.046,0.013,5e-04,0.015,0.145,32.6,0.031,"1004"
2020-04-15,"1055","2020","4","15","Sycan R @ Drews Rd","SR0070",39.3,1.2,10.67,100,9.13,6.91,82.1,51,23,16,14,0.5,383,27600,3.8,4.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.051,0.016,5e-04,0.014,0.383,27.6,0.023,"1005"
2020-04-15,"1150","2020","4","15","Sprague R @ Lone Pine","SR0080",357,1.79,11.3,86,9.18,7.23,83.5,56,36,16,9,0.5,216,31100,7.2,8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.056,0.016,5e-04,0.009,0.216,31.1,0.036,"1006"
2020-04-15,"1220","2020","4","15","Sprague R @ Power Plant","SR0090",357,1.86,13.26,89,9.47,7.77,90.3,53,40,16,4,0.5,197,30500,3.8,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.053,0.016,5e-04,0.004,0.197,30.5,0.04,"1007"
2020-04-16,"1050","2020","4","16","N. Fork Sprague R @ Ivory Pine","SR0140",NA,2.5,5.12,46,10.87,6.94,85.4,83,27,16,56,0.5,321,25800,29.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.083,0.016,5e-04,0.056,0.321,25.8,0.027,"1008"
2020-04-16,"955","2020","4","16","SF Sprague @ Ivory Pine","SR0150",NA,1.14,7.29,76,9.75,7.5,80.9,54,28,18,4,0.5,257,32800,19.8,15.7,0.055,0.027,0.019,0.008,5e-04,0.269,32.9,18.9,NA,9,3,6,8,1,30,0.054,0.018,5e-04,0.004,0.257,32.8,0.028,"1009"
2020-04-30,"1116","2020","4","30","NF Sprague @ 3411 Rd","SR0040",214,4.9,7.65,40,10.322,7.68,86.4,36,18,36,4,0.5,197,22400,3.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.036,0.036,5e-04,0.004,0.197,22.4,0.018,"1010"
2020-04-30,"1201","2020","4","30","SF Sprague @ Picnic Area","SR0050",167,2.09,8.41,47,10.36,8.32,88.4,47,19,13,9,0.5,222,27400,14.5,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.013,5e-04,0.009,0.222,27.4,0.019,"1011"
2020-05-01,"905","2020","5","1","Sprague R @ Godowa Rd","SR0060",480,2.63,11.44,64,8.84,7.02,80.9,55,29,23,9,0.5,238,27400,6.8,5.97,0.049,0.029,0.017,0.008,5e-04,0.232,28,6.5,NA,9,3,6,8,1,30,0.055,0.023,5e-04,0.009,0.238,27.4,0.029,"1012"
2020-05-01,"945","2020","5","1","Sycan R @ Drews Rd","SR0070",115,2.9,12.89,71,7.84,7.21,74.2,39,11,11,9,0.5,536,24000,4.4,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.011,5e-04,0.009,0.536,24,0.011,"1013"
2020-05-01,"1015","2020","5","1","Sprague R @ Lone Pine","SR0080",579,2.64,13.17,73,8.09,7.49,77.1,53,29,11,4,0.5,321,26900,9.7,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.053,0.011,5e-04,0.004,0.321,26.9,0.029,"1014"
2020-05-01,"1130","2020","5","1","Sprague R @ Power Plant","SR0090",552,2.26,15.13,74,9.01,7.64,89.7,66,34,10,4,0.5,303,27200,6.9,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.066,0.01,5e-04,0.004,0.303,27.2,0.034,"1015"
2020-04-30,"1030","2020","4","30","N. Fork Sprague R @ Ivory Pine","SR0140",NA,3.1,10.4,43,9.45,7,84.5,54,22,12,4,0.5,262,22300,13.2,6.69,0.058,0.021,0.013,0.004,5e-04,0.268,22.3,13.2,NA,9,3,6,8,1,30,0.054,0.012,5e-04,0.004,0.262,22.3,0.022,"1016"
2020-04-30,"950","2020","4","30","SF Sprague @ Ivory Pine","SR0150",NA,1.92,11.33,60,8.96,7.08,81.9,66,33,21,4,0.5,409,29900,12.2,9.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.066,0.021,5e-04,0.004,0.409,29.9,0.033,"1017"
2020-05-14,"1100","2020","5","14","NF Sprague @ 3411 Rd","SR0040",163,4.69,5.26,40,10.86,7.14,85.6,39,22,13,8,0.5,169,24400,2.7,2.42,0.043,0.022,0.013,0.008,5e-04,0.187,24.5,2.1,NA,9,3,6,8,1,30,0.039,0.013,5e-04,0.008,0.169,24.4,0.022,"1018"
2020-05-14,"1145","2020","5","14","SF Sprague @ Picnic Area","SR0050",120,1.81,6.15,54,10.73,7.66,86.6,40,18,17,4,0.5,183,29500,3.7,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.04,0.017,5e-04,0.004,0.183,29.5,0.018,"1019"
2020-05-15,"1145","2020","5","15","Sprague R @ Godowa Rd","SR0060",395,2.45,10.99,73,10.61,8.07,96.3,49,31,10,4,0.5,225,29100,2.8,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.01,5e-04,0.004,0.225,29.1,0.031,"1020"
2020-05-15,"1115","2020","5","15","Sycan R @ Drews Rd","SR0070",95.3,2.08,11.88,72,9.17,7.48,84.8,32,12,13,8,0.5,438,24200,1,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.032,0.013,5e-04,0.008,0.438,24.2,0.012,"1021"
2020-05-15,"1015","2020","5","15","Sprague R @ Lone Pine","SR0080",477,2.3,10.97,92,9.08,7.6,82.3,54,35,14,4,0.5,336,29200,4.5,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.014,5e-04,0.004,0.336,29.2,0.035,"1022"
2020-05-15,"930","2020","5","15","Sprague R @ Power Plant","SR0090",442,2.06,11.94,85,8.64,7.61,89.3,52,35,11,11,0.5,255,28400,2.1,2.61,0.052,0.035,0.014,0.009,5e-04,0.259,28.3,1,"TSS and Dup failed",9,3,6,8,1,30,0.052,0.011,5e-04,0.011,0.255,28.4,0.035,"1023"
2020-05-14,"1010","2020","5","14","N. Fork Sprague R @ Ivory Pine","SR0140",NA,2.7,6.9,48,10.13,7.01,83.2,54,34,21,8,0.5,254,25500,4.6,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.021,5e-04,0.008,0.254,25.5,0.034,"1024"
2020-05-14,"940","2020","5","14","SF Sprague @ Ivory Pine","SR0150",NA,1.42,7.71,75,9.49,6.88,79.6,49,25,16,4,0.5,292,31600,2.8,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.016,5e-04,0.004,0.292,31.6,0.025,"1025"
2020-05-29,"1215","2020","5","29","NF Sprague @ 3411 Rd","SR0040",88.4,4.32,14.26,50,8.84,7.91,86.2,54,33,16,4,0.5,151,28500,2.9,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.016,5e-04,0.004,0.151,28.5,0.033,"1026"
2020-05-29,"1130","2020","5","29","SF Sprague @ Picnic Area","SR0050",54.2,1.37,16.18,66,8.99,7.31,91.4,41,25,16,4,0.5,172,33400,4.3,3.86,0.047,0.025,0.017,0.004,5e-04,0.18,33.9,5.4,"TSS and Dup failed",9,3,6,8,1,30,0.041,0.016,5e-04,0.004,0.172,33.4,0.025,"1027"
2020-05-28,"1230","2020","5","28","Sprague R @ Godowa Rd","SR0060",243,1.71,19.7,94,10.16,8.42,111.1,60,37,16,4,0.5,210,33600,1,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.06,0.016,5e-04,0.004,0.21,33.6,0.037,"1028"
2020-05-28,"1245","2020","5","28","Sycan R @ Drews Rd","SR0070",59.2,1.7,22.22,76,8.12,7.86,93.2,35,16,19,8,0.5,413,26200,1,1.6,0.031,0.015,0.018,0.009,5e-04,0.426,26.1,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.035,0.019,5e-04,0.008,0.413,26.2,0.016,"1029"
2020-05-28,"1115","2020","5","228","Sprague R @ Lone Pine","SR0080",294,1.58,20.96,88,7.76,8.12,87,4.5,34,20,4,0.5,279,30500,2,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.0045,0.02,5e-04,0.004,0.279,30.5,0.034,"1030"
2020-05-28,"1015","2020","5","28","Sprague R @ Power Plant","SR0090",356,1.89,20.62,87,8.51,8.15,94.8,54,37,18,4,0.5,268,29000,1,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.018,5e-04,0.004,0.268,29,0.037,"1031"
2020-05-29,"1300","2020","5","29","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.6,17.87,63,9.5,7.91,99.9,64,45,15,4,0.5,184,30400,3.2,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.064,0.015,5e-04,0.004,0.184,30.4,0.045,"1032"
2020-05-29,"1325","2020","5","29","SF Sprague @ Ivory Pine","SR0150",NA,0.74,21.89,12.5,7.65,7.55,87.3,71,46,16,4,0.5,400,38700,5.3,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.071,0.016,5e-04,0.004,0.4,38.7,0.046,"1033"
2020-06-10,"1030","2020","6","10","NF Sprague @ 3411 Rd","SR0040",61.6,4.16,9.92,49,9.85,7.49,87,45,31,19,4,0.5,87,29600,1,2.02,0.042,0.032,0.015,0.004,5e-04,0.114,29.4,1,"2.a. TP and Dup changed from 51, 4.5  Turbidity and Dup failed",9,3,6,8,1,30,0.045,0.019,5e-04,0.004,0.087,29.6,0.031,"1034"
